SubID	SubExpName	movName	movOrder	keyPress	keyPressTime	frameTime	outcome	
2	actionSegmentation	3backPrac	0	left	8.747310248007125	6.339666666666682	seek	
2	actionSegmentation	3backPrac	0	left	12.912619890004862	6.306300000000015	seek	
2	actionSegmentation	3backPrac	0	left	16.862594705002266	6.272933333333349	seek	
2	actionSegmentation	3backPrac	0	left	20.71344078200491	6.239566666666682	seek	
2	actionSegmentation	3backPrac	0	left	24.611482858003	6.206200000000015	seek	
2	actionSegmentation	3backPrac	0	left	29.196396935003577	6.172833333333348	seek	
2	actionSegmentation	3backPrac	0	left	33.177989905001596	6.1394666666666815	seek	
2	actionSegmentation	3backPrac	0	left	37.14323055400746	6.106100000000015	seek	
2	actionSegmentation	3backPrac	0	left	41.079166762006935	6.072733333333348	seek	
2	actionSegmentation	3backPrac	0	left	56.94498650900641	6.039366666666681	seek	
2	actionSegmentation	3backPrac	0	left	92.1333255790014	6.006000000000014	seek	
2	actionSegmentation	3backPrac	0	left	96.27524809900206	5.972633333333348	seek	
2	actionSegmentation	3backPrac	0	left	100.84360139700584	5.939266666666681	seek	
2	actionSegmentation	3backPrac	0	space	119.20896895000624	5.972633333333348	play	
2	actionSegmentation	3backPrac	0	space	122.8604660830024	7.941266666666687	pause	
2	actionSegmentation	3backPrac	0	space	133.42610988400702	7.974633333333354	play	
2	actionSegmentation	3backPrac	0	space	137.42602377800358	10.310299999999966	pause	
2	actionSegmentation	3backPrac	0	space	145.04228184000385	10.310299999999966	play	
2	actionSegmentation	3backPrac	0	space	148.508962453001	12.078733333333258	pause	
2	actionSegmentation	3backPrac	0	left	153.79316624400235	12.04536666666659	seek	
2	actionSegmentation	3backPrac	0	left	157.7433394230029	12.011999999999924	seek	
2	actionSegmentation	3backPrac	0	left	161.77602578800725	11.978633333333258	seek	
2	actionSegmentation	3backPrac	0	left	165.7579455840023	11.945266666666592	seek	
2	actionSegmentation	3backPrac	0	left	175.72516833800182	11.911899999999926	seek	
2	actionSegmentation	3backPrac	0	left	179.8418151280057	11.87853333333326	seek	
2	actionSegmentation	3backPrac	0	left	193.97359521500766	11.845166666666595	seek	
2	actionSegmentation	3backPrac	0	left	221.00877848700475	11.811799999999929	seek	
2	actionSegmentation	3backPrac	0	left	226.65713586000493	11.778433333333263	seek	
2	actionSegmentation	3backPrac	0	left	232.60795888200664	11.745066666666597	seek	
2	actionSegmentation	3backPrac	0	left	239.82387164800457	11.711699999999931	seek	
2	actionSegmentation	3backPrac	0	left	246.95627735300513	11.678333333333265	seek	
2	actionSegmentation	3backPrac	0	left	252.02304648800782	11.6449666666666	seek	
2	actionSegmentation	3backPrac	0	left	256.7571302310025	11.611599999999934	seek	
2	actionSegmentation	3backPrac	0	left	263.52223897900694	11.578233333333268	seek	
2	actionSegmentation	3backPrac	0	space	271.20541588600463	11.611599999999935	play	
2	actionSegmentation	3backPrac	0	space	274.72135759300727	13.446766666666559	pause	
2	actionSegmentation	3backPrac	0	left	277.4564420250026	13.413399999999891	seek	
2	actionSegmentation	3backPrac	0	left	281.38785844200174	13.380033333333225	seek	
2	actionSegmentation	3backPrac	0	left	288.1227228620046	13.34666666666656	seek	
2	actionSegmentation	3backPrac	0	left	292.27301726700534	13.313299999999893	seek	
2	actionSegmentation	3backPrac	0	left	296.20504902700486	13.279933333333227	seek	
2	actionSegmentation	3backPrac	0	left	300.62065193800663	13.246566666666562	seek	
2	actionSegmentation	3backPrac	0	left	315.2215636720066	13.213199999999896	seek	
2	actionSegmentation	3backPrac	0	left	349.78605151300144	13.17983333333323	seek	
2	actionSegmentation	3backPrac	0	left	356.05427077400236	13.146466666666564	seek	
2	actionSegmentation	3backPrac	0	left	361.0875168670027	13.113099999999898	seek	
2	actionSegmentation	3backPrac	0	left	366.1212806830008	13.079733333333232	seek	
2	actionSegmentation	3backPrac	0	left	379.17071635600587	13.046366666666566	seek	
2	actionSegmentation	3backPrac	0	left	383.70284170700324	13.0129999999999	seek	
2	actionSegmentation	3backPrac	0	left	389.8520477120037	12.979633333333235	seek	
2	actionSegmentation	3backPrac	0	left	394.1351425580069	12.946266666666569	seek	
2	actionSegmentation	3backPrac	0	left	398.7362269450023	12.912899999999903	seek	
2	actionSegmentation	3backPrac	0	left	403.0023074060009	12.879533333333237	seek	
2	actionSegmentation	3backPrac	0	left	407.80215018800664	12.846166666666571	seek	
2	actionSegmentation	3backPrac	0	left	412.0360302900008	12.812799999999905	seek	
2	actionSegmentation	3backPrac	0	left	425.1510622680071	12.77943333333324	seek	
2	actionSegmentation	3backPrac	0	left	430.247814594004	12.746066666666573	seek	
2	actionSegmentation	3backPrac	0	left	441.15111622000404	12.712699999999908	seek	
2	actionSegmentation	3backPrac	0	left	463.83456137700705	12.679333333333242	seek	
2	actionSegmentation	3backPrac	0	left	471.31708946500294	12.645966666666576	seek	
2	actionSegmentation	3backPrac	0	space	492.4996100760036	12.679333333333243	play	
2	actionSegmentation	3backPrac	0	space	496.31623907200265	14.81479999999986	pause	
2	actionSegmentation	3backPrac	0	left	500.7984122860071	14.781433333333192	seek	
2	actionSegmentation	3backPrac	0	left	505.1988506520065	14.748066666666526	seek	
2	actionSegmentation	3backPrac	0	left	518.9987265480013	14.71469999999986	seek	
2	actionSegmentation	3backPrac	0	left	537.8488488020012	14.681333333333194	seek	
2	actionSegmentation	3backPrac	0	left	547.8977044850035	14.647966666666528	seek	
2	actionSegmentation	3backPrac	0	left	555.4311916300067	14.614599999999863	seek	
2	actionSegmentation	3backPrac	0	left	560.2465371580038	14.581233333333197	seek	
2	actionSegmentation	3backPrac	0	left	578.8132993470063	14.54786666666653	seek	
2	actionSegmentation	3backPrac	0	left	591.2797035660042	14.514499999999865	seek	
2	actionSegmentation	3backPrac	0	left	598.4455998300036	14.481133333333199	seek	
2	actionSegmentation	3backPrac	0	space	606.5104035740078	14.514499999999867	play	
2	actionSegmentation	3backPrac	0	space	610.1267818060078	16.449766666666488	pause	
2	actionSegmentation	3backPrac	0	left	612.8100962580065	16.383033333333156	seek	
2	actionSegmentation	3backPrac	0	left	621.5790056360056	16.34966666666649	seek	
2	actionSegmentation	3backPrac	0	left	626.2287976870066	16.316299999999824	seek	
2	actionSegmentation	3backPrac	0	left	634.6120180750077	16.28293333333316	seek	
2	actionSegmentation	3backPrac	0	left	639.6626269430053	16.249566666666492	seek	
2	actionSegmentation	3backPrac	0	left	653.4440154350013	16.216199999999827	seek	
2	actionSegmentation	3backPrac	0	left	670.5934069760042	16.18283333333316	seek	
2	actionSegmentation	3backPrac	0	left	684.3285476310048	16.149466666666495	seek	
2	actionSegmentation	3backPrac	0	left	689.4781168820045	16.11609999999983	seek	
2	actionSegmentation	3backPrac	0	left	701.5603405240035	16.082733333333163	seek	
2	actionSegmentation	3backPrac	0	left	723.1274336110073	16.049366666666497	seek	
2	actionSegmentation	3backPrac	0	left	728.2088801620048	16.01599999999983	seek	
2	actionSegmentation	3backPrac	0	left	732.7607395660016	15.982633333333164	seek	
2	actionSegmentation	3backPrac	0	left	738.0097065110022	15.949266666666498	seek	
2	actionSegmentation	3backPrac	0	left	742.4922686500067	15.915899999999832	seek	
2	actionSegmentation	3backPrac	0	left	757.7246913860072	15.882533333333166	seek	
2	actionSegmentation	3backPrac	0	left	766.9253420420064	15.8491666666665	seek	
2	actionSegmentation	3backPrac	0	left	775.7594351320076	15.815799999999834	seek	
2	actionSegmentation	3backPrac	0	space	782.0233216480046	15.849166666666502	play	
2	actionSegmentation	3backPrac	0	space	786.7076216550049	18.885533333333097	pause	
2	actionSegmentation	3backPrac	0	left	790.5917224670047	18.818799999999765	seek	
2	actionSegmentation	3backPrac	0	left	796.9584551440057	18.7854333333331	seek	
2	actionSegmentation	3backPrac	0	left	801.7737326060014	18.752066666666433	seek	
2	actionSegmentation	3backPrac	0	left	806.0413216600064	18.718699999999767	seek	
2	actionSegmentation	3backPrac	0	left	811.0560945700054	18.6853333333331	seek	
2	actionSegmentation	3backPrac	0	left	815.7243626440031	18.651966666666436	seek	
2	actionSegmentation	3backPrac	0	left	824.2077543160049	18.61859999999977	seek	
2	actionSegmentation	3backPrac	0	space	830.3888057580043	18.651966666666436	play	
2	actionSegmentation	3backPrac	0	space	833.2700322450037	19.886533333333073	pause	
2	actionSegmentation	3backPrac	0	left	840.2535891690059	19.81979999999974	seek	
2	actionSegmentation	3backPrac	0	left	845.1222172660055	19.786433333333076	seek	
2	actionSegmentation	3backPrac	0	left	849.540029049007	19.75306666666641	seek	
2	actionSegmentation	3backPrac	0	left	853.9727683150049	19.719699999999744	seek	
2	actionSegmentation	3backPrac	0	space	858.3055721680066	19.75306666666641	play	
2	actionSegmentation	3backPrac	0	space	861.3548291760017	21.154466666666377	pause	
2	actionSegmentation	3backPrac	0	space	864.1378990910016	21.154466666666377	play	
2	actionSegmentation	3backPrac	0	space	866.7877896790014	22.155466666666353	pause	
2	actionSegmentation	3backPrac	0	space	876.804796289005	22.155466666666353	play	
2	actionSegmentation	3backPrac	0	space	879.7213299140058	23.39003333333299	pause	
2	actionSegmentation	3backPrac	0	left	881.4882313810012	23.356666666666325	seek	
2	actionSegmentation	3backPrac	0	left	886.0211477290068	23.32329999999966	seek	
2	actionSegmentation	3backPrac	0	left	890.1037576540039	23.289933333332993	seek	
2	actionSegmentation	3backPrac	0	left	894.5050685420065	23.256566666666327	seek	
2	actionSegmentation	3backPrac	0	space	899.6042192580062	23.289933333332993	play	
2	actionSegmentation	3backPrac	0	space	902.3218275110048	24.3576666666663	pause	
2	actionSegmentation	3backPrac	0	space	907.7883650860022	24.3576666666663	play	
2	actionSegmentation	3backPrac	0	space	911.0696170620067	25.99263333333293	pause	
2	actionSegmentation	3backPrac	0	left	912.5197033650038	25.925899999999597	seek	
2	actionSegmentation	3backPrac	0	left	915.756583154005	25.89253333333293	seek	
2	actionSegmentation	3backPrac	0	left	919.8080308630015	25.859166666666265	seek	
2	actionSegmentation	3backPrac	0	left	924.0692984950074	25.8257999999996	seek	
2	actionSegmentation	3backPrac	0	left	931.8210636840013	25.792433333332934	seek	
2	actionSegmentation	3backPrac	0	left	939.2206531630072	25.759066666666268	seek	
2	actionSegmentation	3backPrac	0	left	948.5529125450048	25.725699999999602	seek	
2	actionSegmentation	3backPrac	0	left	960.202485423004	25.692333333332936	seek	
2	actionSegmentation	3backPrac	0	left	965.0187999020054	25.65896666666627	seek	
2	actionSegmentation	3backPrac	0	space	970.3696309180013	25.692333333332936	play	
2	actionSegmentation	3backPrac	0	space	973.0030384780039	26.659966666666246	pause	
2	actionSegmentation	3backPrac	0	space	975.3863243730011	26.693333333332912	play	
2	actionSegmentation	3backPrac	0	space	978.320152045002	27.961266666666216	pause	
2	actionSegmentation	3backPrac	0	left	983.4012461950042	27.92789999999955	seek	
2	actionSegmentation	3backPrac	0	left	986.8346881310063	27.894533333332884	seek	
2	actionSegmentation	3backPrac	0	left	991.002323519002	27.861166666666218	seek	
2	actionSegmentation	3backPrac	0	left	996.1025187780033	27.827799999999552	seek	
2	actionSegmentation	3backPrac	0	left	1007.1190203620063	27.794433333332886	seek	
2	actionSegmentation	3backPrac	0	left	1010.4783796250049	27.76106666666622	seek	
2	actionSegmentation	3backPrac	0	right	1015.566995854002	27.827799999999552	seek	
2	actionSegmentation	3backPrac	0	space	1019.7999238050033	27.827799999999552	play	
2	actionSegmentation	3backPrac	0	space	1022.8839249340017	29.195833333332853	pause	
2	actionSegmentation	3backPrac	0	space	1025.051262922003	29.22919999999952	play	
2	actionSegmentation	3backPrac	0	space	1028.1508397490034	30.663966666666152	pause	
2	actionSegmentation	3backPrac	0	space	1030.1510435980017	30.697333333332818	play	
2	actionSegmentation	3backPrac	0	space	1033.2342704360053	32.132099999999454	pause	
2	actionSegmentation	3backPrac	0	space	1040.0159729370062	32.132099999999454	play	
2	actionSegmentation	3backPrac	0	space	1043.6668843820007	34.067366666666075	pause	
2	actionSegmentation	3backPrac	0	space	1051.7665188350074	34.10073333333274	play	
2	actionSegmentation	3backPrac	0	space	1059.7367385700054	40.40703333333259	pause	
2	actionSegmentation	3backPrac	0	left	1061.2307239490037	40.373666666665926	seek	
2	actionSegmentation	3backPrac	0	left	1070.6674251790027	40.34029999999926	seek	
2	actionSegmentation	3backPrac	0	left	1075.6669101210064	40.306933333332594	seek	
2	actionSegmentation	3backPrac	0	left	1079.7823229060014	40.27356666666593	seek	
2	actionSegmentation	3backPrac	0	left	1086.349369170006	40.24019999999926	seek	
2	actionSegmentation	3backPrac	0	left	1122.8470023200061	40.2068333333326	seek	
2	actionSegmentation	3backPrac	0	space	1128.613608562002	40.24019999999926	play	
2	actionSegmentation	3backPrac	0	space	1131.6150485300022	41.5748666666659	pause	
2	actionSegmentation	3backPrac	0	c	1145.0310097630063	41.608233333332564	cancel	
2	actionSegmentation	3backPrac	0	space	1147.7464477910034	42.67596666666587	pause	
2	actionSegmentation	3backPrac	0	right	1153.8647494920078	42.70933333333254	seek	
2	actionSegmentation	3backPrac	0	space	1160.0969258510013	42.70933333333254	play	
2	actionSegmentation	3backPrac	0	space	1164.2635540550036	45.245199999999144	pause	
2	actionSegmentation	3backPrac	0	left	1168.5121001230073	45.17846666666581	seek	
2	actionSegmentation	3backPrac	0	left	1172.5795048090076	45.14509999999915	seek	
2	actionSegmentation	3backPrac	0	left	1176.747267867002	45.11173333333248	seek	
2	actionSegmentation	3backPrac	0	left	1185.029527454004	45.078366666665815	seek	
2	actionSegmentation	3backPrac	0	space	1188.997529572007	45.11173333333248	play	
2	actionSegmentation	3backPrac	0	space	1192.812348836007	47.28056666666576	pause	
2	actionSegmentation	3backPrac	0	left	1197.9801793370061	47.21383333333243	seek	
2	actionSegmentation	3backPrac	0	left	1206.7954316680043	47.180466666665765	seek	
2	actionSegmentation	3backPrac	0	left	1211.1296651530065	47.1470999999991	seek	
2	actionSegmentation	3backPrac	0	left	1215.278569645001	47.11373333333243	seek	
2	actionSegmentation	3backPrac	0	left	1219.3128706720017	47.08036666666577	seek	
2	actionSegmentation	3backPrac	0	left	1225.4960706380007	47.0469999999991	seek	
2	actionSegmentation	3backPrac	0	left	1231.5288972700073	47.013633333332436	seek	
2	actionSegmentation	3backPrac	0	left	1237.4615105470075	46.98026666666577	seek	
2	actionSegmentation	3backPrac	0	left	1241.877470628002	46.946899999999104	seek	
2	actionSegmentation	3backPrac	0	left	1256.7784964180028	46.91353333333244	seek	
2	actionSegmentation	3backPrac	0	left	1266.8440797300063	46.88016666666577	seek	
2	actionSegmentation	3backPrac	0	left	1272.4766995720056	46.84679999999911	seek	
2	actionSegmentation	3backPrac	0	left	1284.1434520810071	46.81343333333244	seek	
2	actionSegmentation	3backPrac	0	left	1294.4261955830007	46.780066666665775	seek	
2	actionSegmentation	3backPrac	0	left	1298.912205820001	46.74669999999911	seek	
2	actionSegmentation	3backPrac	0	left	1303.8248659880046	46.71333333333244	seek	
2	actionSegmentation	3backPrac	0	left	1310.1924451240047	46.67996666666578	seek	
2	actionSegmentation	3backPrac	0	space	1314.8746855130012	46.71333333333244	play	
2	actionSegmentation	3backPrac	0	space	1317.6896456370014	47.88116666666575	pause	
2	actionSegmentation	3backPrac	0	left	1318.8233721620054	47.81443333333242	seek	
2	actionSegmentation	3backPrac	0	left	1322.0287237950033	47.78106666666575	seek	
2	actionSegmentation	3backPrac	0	left	1326.5917380750034	47.747699999999085	seek	
2	actionSegmentation	3backPrac	0	left	1337.1920662040066	47.71433333333242	seek	
2	actionSegmentation	3backPrac	0	left	1341.7747857070062	47.68096666666575	seek	
2	actionSegmentation	3backPrac	0	left	1346.5593529530015	47.64759999999909	seek	
2	actionSegmentation	3backPrac	0	left	1351.1908147140057	47.61423333333242	seek	
2	actionSegmentation	3backPrac	0	left	1369.8746290300041	47.580866666665756	seek	
2	actionSegmentation	3backPrac	0	left	1375.473384775003	47.54749999999909	seek	
2	actionSegmentation	3backPrac	0	space	1380.507237788006	47.580866666665756	play	
2	actionSegmentation	3backPrac	0	space	1383.0404442730069	48.44839999999907	pause	
2	actionSegmentation	3backPrac	0	space	1385.4570267700037	48.481766666665735	play	
2	actionSegmentation	3backPrac	0	space	1388.0562694490072	49.41603333333238	pause	
2	actionSegmentation	3backPrac	0	right	1393.390376967007	49.48276666666571	seek	
2	actionSegmentation	3backPrac	0	c	1403.6724493360016	49.48276666666571	cancel	
2	actionSegmentation	3backPrac	0	space	1406.1562426600067	50.31693333333236	pause	
2	actionSegmentation	3backPrac	0	left	1409.6561271240062	50.250199999999026	seek	
2	actionSegmentation	3backPrac	0	left	1413.7244343600032	50.21683333333236	seek	
2	actionSegmentation	3backPrac	0	left	1417.702753633006	50.183466666665694	seek	
2	actionSegmentation	3backPrac	0	left	1421.658401230001	50.15009999999903	seek	
2	actionSegmentation	3backPrac	0	space	1426.4385870740007	50.183466666665694	play	
2	actionSegmentation	3backPrac	0	space	1429.0390068380075	51.11773333333234	pause	
2	actionSegmentation	3backPrac	0	space	1432.1049185800075	51.151099999999005	play	
2	actionSegmentation	3backPrac	0	space	1436.2384259500031	53.62023333333228	pause	
2	actionSegmentation	3backPrac	0	left	1439.657064830004	53.586866666665614	seek	
2	actionSegmentation	3backPrac	0	left	1443.3210655540024	53.55349999999895	seek	
2	actionSegmentation	3backPrac	0	left	1447.488476409002	53.52013333333228	seek	
2	actionSegmentation	3backPrac	0	left	1451.4227787500058	53.486766666665616	seek	
2	actionSegmentation	3backPrac	0	left	1455.3885107560054	53.45339999999895	seek	
2	actionSegmentation	3backPrac	0	left	1459.2718462160046	53.420033333332285	seek	
2	actionSegmentation	3backPrac	0	left	1463.1561056360079	53.38666666666562	seek	
2	actionSegmentation	3backPrac	0	left	1466.9868068150026	53.35329999999895	seek	
2	actionSegmentation	3backPrac	0	left	1477.9874799880054	53.31993333333229	seek	
2	actionSegmentation	3backPrac	0	left	1481.9704853560033	53.28656666666562	seek	
2	actionSegmentation	3backPrac	0	left	1503.1537306460013	53.253199999998955	seek	
2	actionSegmentation	3backPrac	0	left	1508.5037786850007	53.21983333333229	seek	
2	actionSegmentation	3backPrac	0	left	1513.003371167004	53.18646666666562	seek	
2	actionSegmentation	3backPrac	0	left	1517.687246417001	53.15309999999896	seek	
2	actionSegmentation	3backPrac	0	left	1522.2541263750027	53.11973333333229	seek	
2	actionSegmentation	3backPrac	0	left	1526.2042184790043	53.086366666665626	seek	
2	actionSegmentation	3backPrac	0	left	1530.1866882910035	53.05299999999896	seek	
2	actionSegmentation	3backPrac	0	left	1546.2834676030034	53.019633333332294	seek	
2	actionSegmentation	3backPrac	0	left	1550.6015155720015	52.98626666666563	seek	
2	actionSegmentation	3backPrac	0	left	1554.600957887007	52.95289999999896	seek	
2	actionSegmentation	3backPrac	0	left	1559.2863631670043	52.919533333332296	seek	
2	actionSegmentation	3backPrac	0	left	1564.0183870720066	52.88616666666563	seek	
2	actionSegmentation	3backPrac	0	left	1568.633886761003	52.852799999998965	seek	
2	actionSegmentation	3backPrac	0	left	1581.8682780890013	52.8194333333323	seek	
2	actionSegmentation	3backPrac	0	left	1592.7523673400065	52.78606666666563	seek	
2	actionSegmentation	3backPrac	0	left	1597.9342449360047	52.75269999999897	seek	
2	actionSegmentation	3backPrac	0	space	1603.2515679240023	52.78606666666563	play	
2	actionSegmentation	3backPrac	0	space	1605.4500580480017	53.35329999999895	pause	
2	actionSegmentation	3backPrac	0	space	1607.8496305230074	53.35329999999895	play	
2	actionSegmentation	3backPrac	0	space	1611.849845088007	55.688966666665564	pause	
2	actionSegmentation	3backPrac	0	space	1613.1505090100036	55.72233333333223	play	
2	actionSegmentation	3backPrac	0	space	1617.7004227910074	58.62523333333216	pause	
2	actionSegmentation	3backPrac	0	space	1622.749254262002	58.65859999999883	play	
2	actionSegmentation	3backPrac	0	space	1641.247675731007	75.5087666666651	pause	
2	actionSegmentation	3backPrac	0	left	1643.214232601007	75.44203333333176	seek	
2	actionSegmentation	3backPrac	0	left	1647.167148792003	75.4086666666651	seek	
2	actionSegmentation	3backPrac	0	left	1653.3494128750026	75.37529999999843	seek	
2	actionSegmentation	3backPrac	0	left	1657.549994331006	75.34193333333177	seek	
2	actionSegmentation	3backPrac	0	left	1671.5322126410028	75.3085666666651	seek	
2	actionSegmentation	3backPrac	0	left	1685.6978775400057	75.27519999999843	seek	
2	actionSegmentation	3backPrac	0	left	1690.3826312880046	75.24183333333177	seek	
2	actionSegmentation	3backPrac	0	left	1716.2313540830073	75.2084666666651	seek	
2	actionSegmentation	3backPrac	0	left	1720.6138250480071	75.17509999999844	seek	
2	actionSegmentation	3backPrac	0	left	1732.1311840520066	75.14173333333177	seek	
2	actionSegmentation	3backPrac	0	left	1736.6958451960018	75.1083666666651	seek	
2	actionSegmentation	3backPrac	0	left	1748.5971975110078	75.07499999999844	seek	
2	actionSegmentation	3backPrac	0	left	1761.8976012740022	75.04163333333177	seek	
2	actionSegmentation	3backPrac	0	left	1780.9634834340031	75.00826666666511	seek	
2	actionSegmentation	3backPrac	0	left	1792.8455087580078	74.97489999999844	seek	
2	actionSegmentation	3backPrac	0	left	1797.1458330130044	74.94153333333178	seek	
2	actionSegmentation	3backPrac	0	left	1805.527255333007	74.90816666666511	seek	
2	actionSegmentation	3backPrac	0	left	1816.1958830840013	74.87479999999844	seek	
2	actionSegmentation	3backPrac	0	left	1838.2785173130032	74.84143333333178	seek	
