50.7825 	EXP 	recall_inst: autoDraw = True
50.7825 	EXP 	recall_text: autoDraw = True
51.8624 	DATA 	Keypress: o
51.9172 	EXP 	recall_text: text = 'o'
52.4533 	DATA 	Keypress: backspace
52.4858 	EXP 	recall_text: text = ''
52.7382 	DATA 	Keypress: p
52.7670 	EXP 	recall_text: text = 'p'
52.9036 	DATA 	Keypress: u
52.9329 	EXP 	recall_text: text = 'pu'
53.0195 	DATA 	Keypress: t
53.0503 	EXP 	recall_text: text = 'put'
64.3194 	DATA 	Keypress: return
65.9668 	EXP 	recall_text: text = ''
65.9668 	EXP 	recall_inst: autoDraw = False
65.9668 	EXP 	recall_text: autoDraw = False
65.9668 	EXP 	Set playback playing
69.7010 	EXP 	Set playback paused
69.7010 	EXP 	recall_inst: autoDraw = True
69.7010 	EXP 	recall_text: autoDraw = True
71.1749 	DATA 	Keypress: r
71.2336 	EXP 	recall_text: text = 'r'
71.2758 	DATA 	Keypress: e
71.3335 	EXP 	recall_text: text = 're'
71.5191 	DATA 	Keypress: a
71.5503 	EXP 	recall_text: text = 'rea'
71.7047 	DATA 	Keypress: c
71.7338 	EXP 	recall_text: text = 'reac'
71.8426 	DATA 	Keypress: h
71.9002 	EXP 	recall_text: text = 'reach'
73.0527 	DATA 	Keypress: return
74.7084 	EXP 	recall_text: text = ''
74.7084 	EXP 	recall_inst: autoDraw = False
74.7084 	EXP 	recall_text: autoDraw = False
74.7084 	EXP 	Set playback playing
77.9160 	EXP 	Set playback paused
77.9160 	EXP 	recall_inst: autoDraw = True
77.9160 	EXP 	recall_text: autoDraw = True
134.7670 	DATA 	Keypress: t
134.7980 	EXP 	recall_text: text = 't'
134.9010 	DATA 	Keypress: u
134.9317 	EXP 	recall_text: text = 'tu'
134.9998 	DATA 	Keypress: r
135.0324 	EXP 	recall_text: text = 'tur'
135.1017 	DATA 	Keypress: n
135.1319 	EXP 	recall_text: text = 'turn'
135.7090 	DATA 	Keypress: return
137.3909 	EXP 	recall_text: text = ''
137.3909 	EXP 	recall_inst: autoDraw = False
137.3909 	EXP 	recall_text: autoDraw = False
137.3909 	EXP 	Set playback playing
142.0807 	EXP 	Set playback paused
142.0807 	EXP 	recall_inst: autoDraw = True
142.0807 	EXP 	recall_text: autoDraw = True
142.6526 	DATA 	Keypress: s
142.6814 	EXP 	recall_text: text = 's'
143.3349 	DATA 	Keypress: c
143.3642 	EXP 	recall_text: text = 'sc'
143.4996 	DATA 	Keypress: o
143.5308 	EXP 	recall_text: text = 'sco'
143.6499 	DATA 	Keypress: o
143.6817 	EXP 	recall_text: text = 'scoo'
143.8073 	DATA 	Keypress: p
143.8642 	EXP 	recall_text: text = 'scoop'
144.0841 	DATA 	Keypress: return
145.7401 	EXP 	recall_text: text = ''
145.7401 	EXP 	recall_inst: autoDraw = False
145.7401 	EXP 	recall_text: autoDraw = False
145.7401 	EXP 	Set playback playing
148.6142 	EXP 	Set playback paused
148.6142 	EXP 	recall_inst: autoDraw = True
148.6142 	EXP 	recall_text: autoDraw = True
155.9254 	DATA 	Keypress: r
155.9813 	EXP 	recall_text: text = 'r'
156.0531 	DATA 	Keypress: e
156.0804 	EXP 	recall_text: text = 're'
156.7580 	DATA 	Keypress: a
156.8141 	EXP 	recall_text: text = 'rea'
156.9669 	DATA 	Keypress: c
156.9971 	EXP 	recall_text: text = 'reac'
157.0895 	DATA 	Keypress: h
157.1479 	EXP 	recall_text: text = 'reach'
157.7993 	DATA 	Keypress: return
159.4566 	EXP 	recall_text: text = ''
159.4566 	EXP 	recall_inst: autoDraw = False
159.4566 	EXP 	recall_text: autoDraw = False
159.4566 	EXP 	Set playback playing
162.6635 	EXP 	Set playback paused
162.6635 	EXP 	recall_inst: autoDraw = True
162.6635 	EXP 	recall_text: autoDraw = True
163.5504 	DATA 	Keypress: s
163.5801 	EXP 	recall_text: text = 's'
164.2512 	DATA 	Keypress: c
164.2807 	EXP 	recall_text: text = 'sc'
164.3837 	DATA 	Keypress: o
164.4140 	EXP 	recall_text: text = 'sco'
164.5499 	DATA 	Keypress: o
164.5800 	EXP 	recall_text: text = 'scoo'
164.8863 	DATA 	Keypress: p
164.9137 	EXP 	recall_text: text = 'scoop'
165.2137 	DATA 	Keypress: return
166.8795 	EXP 	recall_text: text = ''
166.8795 	EXP 	recall_inst: autoDraw = False
166.8795 	EXP 	recall_text: autoDraw = False
166.8795 	EXP 	Set playback playing
169.7499 	EXP 	Set playback paused
169.7499 	EXP 	recall_inst: autoDraw = True
169.7499 	EXP 	recall_text: autoDraw = True
179.1165 	DATA 	Keypress: p
179.1474 	EXP 	recall_text: text = 'p'
179.2553 	DATA 	Keypress: u
179.3142 	EXP 	recall_text: text = 'pu'
179.4495 	DATA 	Keypress: t
179.4810 	EXP 	recall_text: text = 'put'
180.4152 	DATA 	Keypress: return
182.0800 	EXP 	recall_text: text = ''
182.0800 	EXP 	recall_inst: autoDraw = False
182.0800 	EXP 	recall_text: autoDraw = False
182.0800 	EXP 	Set playback playing
185.1290 	EXP 	Set playback paused
185.1290 	EXP 	recall_inst: autoDraw = True
185.1290 	EXP 	recall_text: autoDraw = True
185.5826 	DATA 	Keypress: s
185.6133 	EXP 	recall_text: text = 's'
185.8047 	DATA 	Keypress: c
185.8636 	EXP 	recall_text: text = 'sc'
185.9867 	DATA 	Keypress: o
186.0131 	EXP 	recall_text: text = 'sco'
186.1827 	DATA 	Keypress: o
186.2139 	EXP 	recall_text: text = 'scoo'
186.3174 	DATA 	Keypress: p
186.3482 	EXP 	recall_text: text = 'scoop'
186.5674 	DATA 	Keypress: return
188.2166 	EXP 	recall_text: text = ''
188.2166 	EXP 	recall_inst: autoDraw = False
188.2166 	EXP 	recall_text: autoDraw = False
188.2166 	EXP 	Set playback playing
191.1633 	EXP 	Set playback paused
191.1633 	EXP 	recall_inst: autoDraw = True
191.1633 	EXP 	recall_text: autoDraw = True
191.7993 	DATA 	Keypress: p
191.8298 	EXP 	recall_text: text = 'p'
191.9152 	DATA 	Keypress: u
191.9470 	EXP 	recall_text: text = 'pu'
192.0175 	DATA 	Keypress: t
192.0465 	EXP 	recall_text: text = 'put'
195.8990 	DATA 	Keypress: return
