SubID	SubExpName	movName	movOrder	keyPress	keyPressTime	frameTime	outcome	
2	actionSegmentation	3backPrac	0	c	4.761835160665214	2.969633333333339	cancel	
2	actionSegmentation	3backPrac	0	space	6.544328163377941	4.471133333333343	pause	
2	actionSegmentation	3backPrac	0	left	8.778073014691472	4.437766666666676	seek	
2	actionSegmentation	3backPrac	0	left	9.391956443432719	4.40440000000001	seek	
2	actionSegmentation	3backPrac	0	left	9.826913587749004	4.371033333333343	seek	
2	actionSegmentation	3backPrac	0	left	10.436062690801919	4.337666666666676	seek	
2	actionSegmentation	3backPrac	0	left	10.868430347647518	4.304300000000009	seek	
2	actionSegmentation	3backPrac	0	left	11.296164657454938	4.270933333333343	seek	
2	actionSegmentation	3backPrac	0	left	11.900774407666177	4.237566666666676	seek	
2	actionSegmentation	3backPrac	0	left	12.335965059697628	4.204200000000009	seek	
2	actionSegmentation	3backPrac	0	left	13.513488644734025	4.170833333333342	seek	
2	actionSegmentation	3backPrac	0	left	14.313363693654537	4.1374666666666755	seek	
2	actionSegmentation	3backPrac	0	left	15.681506768800318	4.104100000000009	seek	
2	actionSegmentation	3backPrac	0	left	17.063701358623803	4.070733333333342	seek	
2	actionSegmentation	3backPrac	0	left	18.281277763657272	4.037366666666675	seek	
2	actionSegmentation	3backPrac	0	left	19.395822373684496	4.004000000000008	seek	
2	actionSegmentation	3backPrac	0	left	20.248210176825523	3.9706333333333417	seek	
2	actionSegmentation	3backPrac	0	left	21.046521946787834	3.937266666666675	seek	
2	actionSegmentation	3backPrac	0	left	21.963600410614163	3.903900000000008	seek	
2	actionSegmentation	3backPrac	0	left	22.847472807392478	3.8705333333333414	seek	
2	actionSegmentation	3backPrac	0	left	23.86255816742778	3.8371666666666746	seek	
2	actionSegmentation	3backPrac	0	left	24.730855252593756	3.803800000000008	seek	
2	actionSegmentation	3backPrac	0	left	25.51427112473175	3.770433333333341	seek	
2	actionSegmentation	3backPrac	0	left	26.132117735687643	3.7370666666666743	seek	
2	actionSegmentation	3backPrac	0	left	27.047015342395753	3.7037000000000075	seek	
2	actionSegmentation	3backPrac	0	left	27.795315292663872	3.6703333333333408	seek	
2	actionSegmentation	3backPrac	0	left	30.829845817759633	3.636966666666674	seek	
2	actionSegmentation	3backPrac	0	left	31.82899590069428	3.6036000000000072	seek	
2	actionSegmentation	3backPrac	0	left	32.881013391539454	3.5702333333333405	seek	
2	actionSegmentation	3backPrac	0	left	34.664236307609826	3.5368666666666737	seek	
2	actionSegmentation	3backPrac	0	left	35.66292291972786	3.503500000000007	seek	
2	actionSegmentation	3backPrac	0	left	36.4644539328292	3.47013333333334	seek	
2	actionSegmentation	3backPrac	0	left	37.42949260259047	3.4367666666666734	seek	
2	actionSegmentation	3backPrac	0	left	38.39763926761225	3.4034000000000066	seek	
2	actionSegmentation	3backPrac	0	left	40.180778643582016	3.37003333333334	seek	
2	actionSegmentation	3backPrac	0	left	40.962888326495886	3.336666666666673	seek	
2	actionSegmentation	3backPrac	0	left	41.9974445826374	3.3033000000000063	seek	
2	actionSegmentation	3backPrac	0	left	42.747228597756475	3.2699333333333396	seek	
2	actionSegmentation	3backPrac	0	left	43.679577274713665	3.236566666666673	seek	
2	actionSegmentation	3backPrac	0	left	44.546067570801824	3.203200000000006	seek	
2	actionSegmentation	3backPrac	0	left	45.34620711160824	3.1698333333333393	seek	
2	actionSegmentation	3backPrac	0	left	45.95809063967317	3.1364666666666725	seek	
2	actionSegmentation	3backPrac	0	left	46.56123141478747	3.1031000000000057	seek	
2	actionSegmentation	3backPrac	0	left	47.6794994417578	3.069733333333339	seek	
2	actionSegmentation	3backPrac	0	left	50.04664553143084	3.036366666666672	seek	
2	actionSegmentation	3backPrac	0	right	51.12919667176902	3.1031000000000057	seek	
2	actionSegmentation	3backPrac	0	right	52.72812121780589	3.1364666666666725	seek	
2	actionSegmentation	3backPrac	0	space	54.846694090403616	3.1364666666666725	play	
2	actionSegmentation	3backPrac	0	space	60.49390779947862	8.508500000000009	pause	
2	actionSegmentation	3backPrac	0	left	61.21036047441885	8.475133333333341	seek	
2	actionSegmentation	3backPrac	0	left	62.04591005574912	8.441766666666675	seek	
2	actionSegmentation	3backPrac	0	left	62.69675345160067	8.40840000000001	seek	
2	actionSegmentation	3backPrac	0	left	63.41347930859774	8.375033333333343	seek	
2	actionSegmentation	3backPrac	0	right	69.51234716270119	8.441766666666677	seek	
2	actionSegmentation	3backPrac	0	left	70.73014422273263	8.375033333333345	seek	
2	actionSegmentation	3backPrac	0	left	71.76275466382504	8.34166666666668	seek	
2	actionSegmentation	3backPrac	0	left	72.54532127548009	8.308300000000013	seek	
2	actionSegmentation	3backPrac	0	left	73.4963643886149	8.274933333333347	seek	
2	actionSegmentation	3backPrac	0	left	74.47885982738808	8.241566666666682	seek	
2	actionSegmentation	3backPrac	0	left	75.54609549744055	8.208200000000016	seek	
2	actionSegmentation	3backPrac	0	left	76.48010669462383	8.17483333333335	seek	
2	actionSegmentation	3backPrac	0	left	77.3134092646651	8.141466666666684	seek	
2	actionSegmentation	3backPrac	0	left	78.07910765148699	8.108100000000018	seek	
2	actionSegmentation	3backPrac	0	left	78.69691940955818	8.074733333333352	seek	
2	actionSegmentation	3backPrac	0	left	79.27943242480978	8.041366666666686	seek	
2	actionSegmentation	3backPrac	0	left	79.87882927479222	8.00800000000002	seek	
2	actionSegmentation	3backPrac	0	left	80.47711449675262	7.974633333333355	seek	
2	actionSegmentation	3backPrac	0	left	81.49536709440872	7.941266666666689	seek	
2	actionSegmentation	3backPrac	0	left	82.59532450372353	7.907900000000022	seek	
2	actionSegmentation	3backPrac	0	left	84.24633184075356	7.874533333333355	seek	
2	actionSegmentation	3backPrac	0	left	85.22866824362427	7.841166666666688	seek	
2	actionSegmentation	3backPrac	0	left	86.27767135947943	7.807800000000022	seek	
2	actionSegmentation	3backPrac	0	left	91.79502649279311	7.774433333333355	seek	
2	actionSegmentation	3backPrac	0	right	93.46254127146676	7.841166666666688	seek	
2	actionSegmentation	3backPrac	0	right	94.49452687939629	7.874533333333355	seek	
2	actionSegmentation	3backPrac	0	space	98.29381239274517	7.874533333333355	play	
2	actionSegmentation	3backPrac	0	space	104.0587655287236	13.380033333333229	pause	
2	actionSegmentation	3backPrac	0	left	104.95913275750354	13.313299999999895	seek	
2	actionSegmentation	3backPrac	0	left	105.99598730541766	13.27993333333323	seek	
2	actionSegmentation	3backPrac	0	left	106.92771433852613	13.246566666666563	seek	
2	actionSegmentation	3backPrac	0	left	107.66072711767629	13.213199999999897	seek	
2	actionSegmentation	3backPrac	0	left	108.2563917026855	13.179833333333232	seek	
2	actionSegmentation	3backPrac	0	left	108.68929094867781	13.146466666666566	seek	
2	actionSegmentation	3backPrac	0	left	109.11390957375988	13.1130999999999	seek	
2	actionSegmentation	3backPrac	0	left	109.54636979755014	13.079733333333234	seek	
2	actionSegmentation	3backPrac	0	left	109.9743832857348	13.046366666666568	seek	
2	actionSegmentation	3backPrac	0	left	111.3272795076482	13.012999999999902	seek	
2	actionSegmentation	3backPrac	0	left	112.17723196046427	12.979633333333236	seek	
2	actionSegmentation	3backPrac	0	left	113.17697954038158	12.94626666666657	seek	
2	actionSegmentation	3backPrac	0	left	113.84447493450716	12.912899999999905	seek	
2	actionSegmentation	3backPrac	0	left	114.43086214968935	12.879533333333239	seek	
2	actionSegmentation	3backPrac	0	left	115.0138181867078	12.846166666666573	seek	
2	actionSegmentation	3backPrac	0	left	115.5984986545518	12.812799999999907	seek	
2	actionSegmentation	3backPrac	0	left	116.02597361663356	12.779433333333241	seek	
2	actionSegmentation	3backPrac	0	left	116.62902383180335	12.746066666666575	seek	
2	actionSegmentation	3backPrac	0	right	117.89310594741255	12.812799999999909	seek	
2	actionSegmentation	3backPrac	0	right	118.70862674154341	12.846166666666576	seek	
2	actionSegmentation	3backPrac	0	right	120.59428199660033	12.879533333333244	seek	
